7.34672729769077,46.9240605339234,661.60
7.34935319939029,46.9240626184189,661.61
7.35197910069059,46.9240646418104,661.62
7.35460500205438,46.9240666047612,661.63
7.35723090271251,46.9240685061935,661.64
7.35985680494848,46.9240703493404,661.65
7.36248269665621,46.9240720922559,661.66
7.36510859954383,46.9240737988645,661.67
7.36773451236822,46.9240754722308,661.68
7.37036040903971,46.9240770662967,661.69
7.37298629677606,46.9240785896867,661.70
7.37561217810107,46.9240800680042,661.71
7.37823805794499,46.924081499023,661.72
7.38086393598443,46.9240828670533,661.73
7.38348981244682,46.9240841724267,661.74
7.38611568900522,46.9240854175055,661.75
7.38874156827971,46.9240866059782,661.76
7.3913674503872,46.924087733423,661.77
7.39399334135138,46.9240887973945,661.78
7.39661922936175,46.9240897968231,661.79
7.39924511729022,46.9240907357494,661.80
7.40187100254342,46.9240916105477,661.81
7.40449688916454,46.9240924268949,661.82
7.40712277645386,46.9240931838173,661.83
7.40974866397703,46.9240938807141,661.84
7.41237454961054,46.9240945146224,661.85
7.41500043817606,46.9240950922966,661.86
7.41762632738873,46.9240956105457,661.87
7.42025221862253,46.9240960712967,661.88
7.42287811211133,46.9240964748806,661.89
7.4255040009509,46.9240968116643,661.90
7.42812989121689,46.9240970901416,661.91
7.43075578130098,46.9240973080752,661.92
7.43338167113761,46.9240974653823,661.93
7.43600756170162,46.9240975634298,661.94
7.43863345426711,46.9240976039993,661.95
7.44125934682206,46.9240975842942,661.96
7.44388521128814,46.9240975188516,661.97
7.44651107564177,46.9240973926884,661.98
7.44913696641102,46.9240971961508,661.99
7.45176294592434,46.9240969030847,661.100
7.34673038708186,46.9222614933743,661.101
7.34935620096855,46.9222635779864,661.102
7.35198201444143,46.9222656014759,661.103
7.35460782799258,46.9222675645474,661.104
7.35723363852983,46.9222694564655,661.105
7.35985943660547,46.9222712409758,661.106
7.36248524778631,46.9222729970395,661.107
7.36511107083768,46.9222747282622,661.108
7.36773689641925,46.9222764025681,661.109
7.37036271718371,46.9222780113599,661.110
7.37298851896084,46.9222795374954,661.111
7.37561432296078,46.9222810063007,661.112
7.37824013079385,46.92228242305,661.113
7.38086592059486,46.9222837906188,661.114
7.38349170735941,46.922285093482,661.115
7.38611749411523,46.9222863359077,661.116
7.38874328182989,46.9222875192633,661.117
7.39136907240247,46.9222886462212,661.118
7.39399486478229,46.9222897153103,661.119
7.39662065525803,46.9222907213308,661.120
7.3992464426095,46.9222916625839,661.121
7.40187222938425,46.9222925426537,661.122
7.40449801739476,46.9222933640884,661.123
7.40712381555667,46.9222941215292,661.124
7.40974961508958,46.9222948183409,661.125
7.41237541400645,46.9222954539481,661.126
7.41500121504143,46.922296032183,661.127
7.41762701811716,46.922296552942,661.128
7.42025282410515,46.922297017447,661.129
7.42287862448807,46.9222974138083,661.130
7.42550442699977,46.9222977528384,661.131
7.42813022958812,46.922298031679,661.132
7.43075603261865,46.9222982508477,661.133
7.43338183569968,46.9222984098062,661.134
7.43600764075777,46.9222985112467,661.135
7.4386334479829,46.9222985554383,661.136
7.44125924951619,46.9222985314458,661.137
7.44388503304995,46.9222984620883,661.138
7.44651080774911,46.9222983335483,661.139
7.44913666765126,46.9222981176284,661.140
7.451762561229,46.9222978273666,661.141
7.34673347586958,46.9204624517274,661.142
7.34935920227158,46.9204645369119,661.143
7.35198492782028,46.9204665603543,661.144
7.35461064317623,46.9204684853017,661.145
7.35723635521581,46.9204703329426,661.146
7.35986206833403,46.9204721294858,661.147
7.36248780571054,46.9204739243417,661.148
7.36511354394892,46.9204756599206,661.149
7.36773928448494,46.9204773382527,661.150
7.37036502641829,46.9204789580741,661.151
7.37299074284989,46.9204804873761,661.152
7.37561646463771,46.9204819641892,661.153
7.37824218137495,46.9204833734396,661.154
7.38086789729215,46.9204847210936,661.155
7.38349360389812,46.9204860164623,661.156
7.38611930420536,46.9204872609379,661.157
7.3887449995867,46.9204884380802,661.158
7.39137069819101,46.9204895593442,661.159
7.39399640020837,46.9204906249989,661.160
7.39662210238756,46.9204916304874,661.161
7.39924780294953,46.920492573324,661.162
7.40187350388193,46.9204934563051,661.163
7.40449920488345,46.9204942790164,661.164
7.40712490543028,46.9204950407328,661.165
7.40975060471659,46.9204957403362,661.166
7.41237630679239,46.9204963835014,661.167
7.41500200996634,46.9204969678673,661.168
7.4176277106619,46.9204974884424,661.169
7.42025342170243,46.9204979521009,661.170
7.4228791368444,46.9204983522183,661.171
7.42550485238105,46.920498692583,661.172
7.4281305691235,46.920498974334,661.173
7.43075628402252,46.9204991932257,661.174
7.43338200313241,46.9204993577075,661.175
7.43600772784957,46.920499469725,661.176
7.43863344520758,46.9204995112215,661.177
7.4412591559352,46.920499483233,661.178
7.44388485741245,46.9204994083864,661.179
7.44651056513814,46.9204992711946,661.180
7.44913636899992,46.9204990386896,661.181
7.45176215636098,46.9204987551013,661.182
7.34673656481579,46.9186634100621,661.183
7.34936220067258,46.9186654864019,661.184
7.3519878253104,46.9186674557591,661.185
7.35461344972838,46.9186693642886,661.186
7.35723907526863,46.9186712160994,661.187
7.35986472230381,46.9186730679964,661.188
7.36249036877967,46.9186748586088,661.189
7.36511602047912,46.9186765960983,661.190
7.36774167618267,46.9186782787451,661.191
7.37036733140357,46.9186799002314,661.192
7.37299297207727,46.9186814444452,661.193
7.37561860162189,46.9186829151374,661.194
7.37824422917546,46.9186843225784,661.195
7.3808698561584,46.9186856687775,661.196
